indexk,kx,ky,g2EPW,g2W90,susRe,susIm,d2EPW,d2W90
9620,0.2959,0.7592,5.3657547121119894e7,46020.126076299566,-30843.256297051124,13823.629842326487,-2.1300135280652678e8,-137403.6311353734
9621,0.3123,0.7687,5.6490436804036655e7,49104.642280806045,-39557.3800198613,72044.02163338226,-2.7232676677586263e8,-183122.34611533064
9622,0.3288,0.7782,5.955801775096887e7,52536.63212479647,-53298.57748654781,258687.28953134388,-3.4780135875034183e8,-250657.25266753632
9623,0.3452,0.7877,6.244692067570395e7,56105.0609088868,-57331.193392247056,247457.53894713317,-3.41981238787687e8,-268525.7971141766
9624,0.3616,0.7972,6.465564257597371e7,59573.58129223588,-46245.911641240935,56296.17031149422,-2.6163210904669684e8,-218916.04127455797
9625,0.3781,0.8067,6.5796520724162504e7,62734.689914382565,-36688.69045579928,7453.8544621939645,-2.0621031370791504e8,-178733.89774627495
9626,0.3945,0.8162,6.577826006557794e7,65452.667827137244,-30478.714372912167,840.6800104349487,-1.726842501760346e8,-153356.7469138021
9627,0.4109,0.8257,6.4877992304410666e7,67680.09615436899,-26132.123316976194,84.62187266790511,-1.4991298545124328e8,-135302.59958470037
9628,0.4274,0.8352,6.367687254830566e7,69444.67804806738,-22896.20788100222,7.832935892377915,-1.3375535176614335e8,-121279.2992928473
9629,0.4438,0.8447,6.291229011198019e7,70812.6275888282,-20373.564366703846,0.6778025915256607,-1.227349729838765e8,-109804.83129534965
9630,0.4603,0.8541,6.3324447955376305e7,71838.9674310236,-18340.83550039307,0.05518943234601407,-1.1624338455622406e8,-100110.72826123574
9631,0.4767,0.8636,6.552331759842148e7,72516.81285499786,-16681.424381441448,0.004388471735165497,-1.1399569764971024e8,-91771.12633155708
9632,0.4931,0.8731,6.98304893795234e7,72740.9049652536,-15304.08888127305,0.00034646639519225877,-1.1559416152579163e8,-84319.99462898249
9633,0.5096,0.8826,7.605180396020915e7,72303.95657026886,-14159.873772629619,0.000028435339637721137,-1.2016560364360262e8,-77399.46517543253
9634,0.526,0.8921,8.324659424970329e7,70941.43490584157,-13207.345750872993,2.520625492467627e-6,-1.2577935910931449e8,-70646.80198841874
9635,0.5425,0.9016,8.969730446775474e7,68425.9465063243,-12414.894099626119,2.5076338773154425e-7,-1.2980729334773773e8,-63808.47382040892
9636,0.5589,0.9111,9.329710949766546e7,64688.938414024225,-11767.225871726407,3.0005465911407434e-8,-1.2972509327327366e8,-56860.970696176715
9637,0.5753,0.9206,9.237211987698099e7,59926.140980460164,-11245.559302040798,4.5221183266861986e-9,-1.2395377011796184e8,-49953.662263917904
9638,0.5918,0.9301,8.662234968774591e7,54637.57622116489,-10840.049451824414,9.128924933791763e-10,-1.1286402014841577e8,-43466.95584402894
9639,0.6082,0.9396,7.763882518871051e7,49569.98980957099,-10540.895374745505,2.5851328044700194e-10,-9.890208733113106e7,-37904.161649308015
9640,0.6246,0.949,6.855569688057806e7,45564.45054088391,-10344.583226171402,1.08375083763146e-10,-8.603579489809212e7,-33811.36310706364
9641,0.6411,0.9585,6.283973846733062e7,43350.053898932565,-10246.975669804031,6.936371724782382e-11,-7.827392611005078e7,-31630.817760420556
9642,0.6575,0.968,6.275442641148104e7,43349.31225157774,-10247.573549598092,6.936045592671309e-11,-7.814903643219097e7,-31617.18377852037
9643,0.674,0.9775,6.83000569473571e7,45560.85251315128,-10346.393363696403,1.0836615314191951e-10,-8.565907639061433e7,-33770.64958958773
9644,0.6904,0.987,7.721489014851749e7,49559.91233651769,-10544.039250581453,2.5850529102368e-10,-9.826400783862223e7,-37836.870284924225
9645,0.7068,0.9965,8.60366042572883e7,54616.4185581212,-10844.801691026682,9.132136931737013e-10,-1.1195140832697342e8,-43373.248933398034
9646,0.7233,1.006,9.163806885379107e7,59889.83784963556,-11252.65265001502,4.528862898227181e-9,-1.2275440534965326e8,-49833.25352608376
9647,0.7397,1.0155,9.243587746177654e7,64635.10114156223,-11778.313909682409,3.010908376217009e-8,-1.2824405489430988e8,-56712.59757065207
9648,0.7561,1.025,8.873529235472193e7,68354.23899059808,-12431.187138762503,2.512970008213898e-7,-1.2807391130611762e8,-63629.488620202486
9649,0.7726,1.0345,8.221056827220069e7,70853.19959639794,-13223.738199768992,2.509638396773549e-6,-1.2385692014627935e8,-70434.09364271455
9650,0.789,1.044,7.496307970452335e7,72201.50752507916,-14170.108691562431,0.00002823300085105477,-1.1810816579718858e8,-77151.78305607487
9651,0.8055,1.0534,6.870060460365789e7,72627.08440640991,-15305.102418114433,0.0003437425764364567,-1.1341051483456688e8,-84034.58976937678
9652,0.8219,1.0629,6.435340094445314e7,72395.24553937525,-16671.347261980605,0.004352699672829871,-1.1167773725397603e8,-91449.7071541137
9653,0.8383,1.0724,6.210924054905516e7,71715.00085710405,-18317.575124365947,0.054690313225274526,-1.1380716785538745e8,-99760.85157467655
9654,0.8548,1.0819,6.1647724224057324e7,70694.42873660973,-20333.389114499787,0.6719567508415498,-1.2021612418415123e8,-109438.12656864178
9655,0.8712,1.0914,6.236812888305863e7,69343.66379673709,-22831.073820370624,7.749453672876866,-1.3107612041079491e8,-120896.60489289662
9656,0.8877,1.1009,6.3544170381514855e7,67610.00893985612,-26028.16332576089,83.45375491414248,-1.4700120614466107e8,-134914.76597731863
9657,0.9041,1.1104,6.445098460363653e7,65427.15851764295,-30326.67326970664,831.0211296772641,-1.6950123124135655e8,-153018.52048119422
9658,-0.9041,0.0854,6.327032831951296e7,65832.19566444545,-30654.244467130153,961.5524047752954,-1.7005259299128208e8,-155772.73147018673
9659,-0.8877,0.0949,6.278500469706351e7,63186.45001269351,-37063.495274225155,8640.921870024982,-2.0295389813433856e8,-182759.69963858655
9660,-0.8712,0.1044,6.121985691958312e7,60014.331589085436,-47034.13481305158,64934.77152079307,-2.5799032108472422e8,-225566.67696091044
9661,-0.8548,0.1139,5.878227595834596e7,56502.88927200998,-57729.904316851535,266545.2172100024,-3.311703857228102e8,-274041.12739968806
9662,-0.8383,0.1234,5.590853956489083e7,52920.9804264273,-51703.51610246348,234381.18595439414,-3.20439589849082e8,-245875.9742820472
9663,-0.8219,0.1329,5.306567076953103e7,49552.75759837329,-37997.709146337686,57769.05584924067,-2.44945311513809e8,-177233.12631213787
9664,-0.8055,0.1424,5.057220911741134e7,46628.82547181265,-29804.3759884006,10364.424677414085,-1.9136708019460988e8,-133809.81787381176
9665,-0.789,0.1518,4.8513356172725044e7,44283.166281851925,-25181.18284571786,1848.27380350473,-1.5827543467378247e8,-108653.45080043339
9666,-0.7726,0.1613,4.6761354538643956e7,42546.58349800224,-22191.856461341944,342.00496378974924,-1.3556916688883612e8,-92688.96555194966
9667,-0.7561,0.1708,4.505834875503166e7,41365.46498144291,-20067.111357530444,66.90241503167655,-1.1820837709415753e8,-81903.42686637727
9668,-0.7397,0.1803,4.310908138549146e7,40625.51856945264,-18435.845431336325,13.525648089611655,-1.0343322469454259e8,-74117.68545186991
9669,-0.7233,0.1898,4.065653570124278e7,40170.38097063389,-17132.20659425196,2.8760055043004287,-8.993789805464552e7,-68185.45596548812
9670,-0.7068,0.1993,3.754206665495527e7,39823.59232209061,-16060.627557434678,0.6458693268825514,-7.705781973366421e7,-63402.82441815253
9671,-0.6904,0.2088,3.375700051636912e7,39429.82100506122,-15181.202428825187,0.1579676689947002,-6.4721934860650524e7,-59389.414735667015
9672,-0.674,0.2183,2.9476257853711538e7,38917.053194277214,-14456.579194120757,0.042714082644228844,-5.3128129272770755e7,-55910.60555568766
9673,-0.6575,0.2278,2.5048445093189143e7,38355.253628285514,-13875.185310443881,0.013369088399745403,-4.271698896697719e7,-53003.213366696786
9674,-0.6411,0.2373,2.092259150495333e7,37971.64536714385,-13421.815430512395,0.004994697495065231,-3.39415781830915e7,-50842.88606721852
9675,-0.6246,0.2468,1.7521736114442777e7,38095.486896762144,-13096.493556302652,0.0023504601606253906,-2.7157772624200124e7,-49746.6899709288
9676,-0.6082,0.2562,1.5109266937935455e7,39042.174538138985,-12896.686515214968,0.0014478993715553853,-2.243592610686487e7,-49996.73930981739
9677,-0.5918,0.2657,1.3709349177586114e7,40984.09920563257,-12822.734100082753,0.001203977825654,-1.956092169182849e7,-51761.09992350353
9678,-0.5753,0.2752,1.31233960122369e7,43868.062970460516,-12879.287400931278,0.0013829376634283603,-1.8117675862136967e7,-55044.457635704675
9679,-0.5589,0.2847,1.303787178550555e7,47417.24941566077,-13066.952689446638,0.0021774336527518685,-1.7622640584985137e7,-59658.90021973426
9680,-0.5425,0.2942,1.3170877974888524e7,51213.63852046015,-13385.169813166542,0.004556981162729486,-1.772462687228309e7,-65289.34612718282
9681,-0.526,0.3037,1.3384603411492635e7,54820.14716178971,-13837.136527786193,0.012198724671376567,-1.8314535247094113e7,-71599.53974102948
9682,-0.5096,0.3132,1.3710904662981668e7,57890.185591595415,-14424.4588931079,0.03957854701060857,-1.9503236181229584e7,-78287.09812571005
9683,-0.4931,0.3227,1.4286471083607467e7,60227.63393291468,-15151.717871728237,0.14749073972169802,-2.1573345911263052e7,-85160.22017463777
9684,-0.4767,0.3322,1.5242664266877238e7,61788.922818264546,-16029.660948354287,0.6028986522537462,-2.4862124333807472e7,-92172.47465055363
9685,-0.4603,0.3417,1.6614297589729961e7,62643.53716244346,-17064.213043614127,2.5625840806546782,-2.958611701501964e7,-99340.1294891884
9686,-0.4438,0.3511,1.8311785227552112e7,62919.52295111437,-18269.38374174188,10.895562063789221,-3.580241079577442e7,-106775.20625253477
9687,-0.4274,0.3606,2.0157955190812003e7,62756.65912887965,-19676.02080773664,45.26072682177595,-4.346086869426873e7,-114720.57703449747
9688,-0.4109,0.3701,2.195407330644693e7,62278.715413428894,-21289.348974660814,175.71981295633807,-5.2360281136121854e7,-123235.05746129123
9689,-0.3945,0.3796,2.35321100646792e7,61585.070783023424,-23135.048800971574,618.2326437909932,-6.207587059056972e7,-132484.86129934905
9690,-0.3781,0.3891,2.4772636130494364e7,60755.152696375146,-25303.739707743112,1956.8516223093316,-7.208529448573247e7,-143130.37736066617
9691,-0.3616,0.3986,2.559932805211408e7,59857.375329026465,-27833.597876085692,5486.007337308932,-8.177950420248206e7,-155312.15077670405
9692,-0.3452,0.4081,2.5976590293396506e7,58956.148674686505,-30703.516909650207,13317.802451044765,-9.063457580670652e7,-168766.27205669536
9693,-0.3288,0.4176,2.5925564437074192e7,58114.068170257815,-33811.88975354605,27631.698461135726,-9.827325388800174e7,-182918.5619155288
9694,-0.3123,0.4271,2.5547328153099988e7,57389.71573579163,-36853.20046546102,48197.31138912293,-1.0439029472608519e8,-196314.10651041093
9695,-0.2959,0.4366,2.502427751888962e7,56833.35625248844,-39454.85496465445,71065.59930333245,-1.088981175931984e8,-207417.19188119195
9696,-0.2794,0.4461,2.457839058707047e7,56482.895040779535,-41083.83054011883,88506.35764166458,-1.1131758816059287e8,-214138.05983712213
9697,-0.263,0.4555,2.4394357309258815e7,56361.35623303868,-41828.180418501084,95652.19652222756,-1.1244953640911695e8,-217262.55229634346
9698,-0.2466,0.465,2.4544423301253047e7,56475.884414445936,-41084.49996933748,88495.16844889021,-1.1120920866582613e8,-214186.5860337461
9699,-0.2301,0.4745,2.495723547896771e7,56817.66687242091,-39457.056451792254,71046.6693140285,-1.0871068073682065e8,-207516.80461833923
9700,-0.2137,0.484,2.544913208970615e7,57362.40658609445,-36857.923560074865,48179.7342124373,-1.0416188184901142e8,-196466.22845048519
9701,-0.1973,0.4935,2.579939936917137e7,58071.59074554717,-33819.90906651145,27616.746654877046,-9.80216571453822e7,-183120.89024556545
9702,-0.1808,0.503,2.582715899504208e7,58895.09024752326,-30715.261188126937,13309.28645677801,-9.035545692507206e7,-169011.86225752137
9703,-0.1644,0.5125,2.543296569873332e7,59775.10227739016,-27847.854098741038,5480.275930522219,-8.146770565373985e7,-155580.96914428828
9704,-0.1479,0.522,2.459705565065764e7,60650.25299867272,-25316.12531768779,1951.2152137904081,-7.175236578602283e7,-143368.98447390363
9705,-0.1315,0.5315,2.335556468546828e7,61457.58453325247,-23128.465763269705,612.1144964510905,-6.175336148514898e7,-132494.4392594486
9706,-0.1151,0.541,2.1783935291949797e7,62130.200384314696,-21253.03836617799,173.55305301912853,-5.207220419261298e7,-122840.24882683715
9707,-0.0986,0.5504,1.9999099943482406e7,62590.14743884809,-19628.724375957074,44.88884478888518,-4.322315641265494e7,-114085.1994451082
9708,-0.0822,0.5599,1.816551970811845e7,62739.39434458186,-18234.1263666587,10.958737654652715,-3.563876908878412e7,-106093.45890941501
9709,-0.0658,0.5694,1.647857547561995e7,62455.29903578273,-17048.69909892331,2.597590397239837,-2.9519932491157062e7,-98701.78482209088
9710,-0.0493,0.5789,1.5113837512198333e7,61598.873424332065,-16057.747721881227,0.6150391604102536,-2.494096766062156e7,-91776.03363570079
9711,-0.0329,0.5884,1.4162059084021183e7,60042.40914829915,-15204.36513678924,0.14924743733030144,-2.17293332574203e7,-84931.49801942674
9712,-0.0164,0.5979,1.35922564302455e7,57716.23951841168,-14482.417351748833,0.039860106098421715,-1.9675019998999834e7,-78121.78345995063
9713,0,0.6074,1.3278311217322933e7,54663.26140755148,-13891.701253471003,0.012270637803116673,-1.8487335558733813e7,-71448.33934237105
9714,0.0164,0.6169,1.3088394077261377e7,51078.55586854911,-13431.081889058327,0.004589682224661427,-1.7906545615181025e7,-65124.079548801834
9715,0.0329,0.6264,1.2993632375504777e7,47307.46928289412,-13097.540253282139,0.0022034801750984777,-1.782984358942027e7,-59445.32005592143
9716,0.0493,0.6359,1.3132368391309027e7,43785.74045926387,-12882.718412241613,0.0014105391511585851,-1.836294434003142e7,-54724.89816877894
9717,0.0658,0.6454,1.3784981715211267e7,40929.91874456232,-12795.676180080405,0.0012305105468973856,-1.9877572060384575e7,-51324.60028350723
9718,0.0822,0.6548,1.5262382159161828e7,39015.083884306216,-12848.557207852764,0.0014487808148464535,-2.2875043558833204e7,-49500.92027266526
9719,0.0986,0.6643,1.776028240968905e7,38092.29599658917,-13042.784604445535,0.002340514842564573,-2.7754564557004634e7,-49265.51576266468
9720,0.1151,0.6738,2.1251722023046963e7,37986.65520621825,-13365.975355315186,0.0049676547338907955,-3.4703822666273884e7,-50392.82031025182
9721,0.1315,0.6833,2.547035177473559e7,38380.17737872759,-13818.076500762074,0.013292176755797063,-4.364773853194382e7,-52586.15174140955
9722,0.1479,0.6928,2.998950912411632e7,38941.44759034169,-14398.587792896316,0.042461475316791265,-5.422992901097182e7,-55522.9473758329
9723,0.1644,0.7023,3.435564225558228e7,39442.06538322994,-15122.85927090926,0.15698878285276738,-6.6005762649358176e7,-59024.30848801009
9724,0.1808,0.7118,3.8215125832676746e7,39812.24958288202,-16003.09996035314,0.6415340328680589,-7.854000497718774e7,-63053.56123438454
9725,0.1973,0.7213,4.138864009780526e7,40125.673493909744,-17077.999944156283,2.8529849406375734,-9.16341561355254e7,-67852.47899020514
9726,0.2137,0.7308,4.3882631651524715e7,40540.70357046314,-18391.42372426386,13.390725798878435,-1.053622255162179e8,-73831.63782674249
9727,0.2301,0.7403,4.5857161912875146e7,41238.02025701208,-20043.105522114827,66.31796921553125,-1.203938460792036e8,-81743.60541527816
9728,0.2466,0.7497,4.757508966954233e7,42379.16943026132,-22187.23884778179,341.2301486730396,-1.380513294151138e8,-92673.91817596876
9729,0.263,0.7592,4.934146434264657e7,44084.22582653834,-25185.891094318904,1849.2776049824856,-1.6113153958270955e8,-108716.64108745342
9730,0.2794,0.7687,5.1425791479985826e7,46412.487807256635,-29815.556531412156,10377.014142918155,-1.9473137506440288e8,-133913.12589658203
9731,0.2959,0.7782,5.396576475478384e7,49337.62301984769,-38020.940577356196,57838.99252262007,-2.4904552066447455e8,-177333.69471278248
9732,0.3123,0.7877,5.688028864259617e7,52727.57986725014,-51761.21297450778,234774.14906277007,-3.253936635456821e8,-245822.9292676167
9733,0.3288,0.7972,5.984612583091005e7,56350.11616046554,-57844.798234433074,266950.27464055415,-3.359332442148976e8,-273717.9678145073
9734,0.3452,0.8067,6.238274626426344e7,59915.73730035747,-47175.05719168358,65066.32394342308,-2.617860128415567e8,-225334.09397039947
9735,0.3616,0.8162,6.403533492405883e7,63147.5895590749,-37206.63450772886,8659.256836890285,-2.0622257418467832e8,-182779.5730718451
9736,0.3781,0.8257,6.457944024491509e7,65849.977598656,-30793.60421011567,965.8100384142947,-1.730508348976332e8,-156024.76082597786
9737,0.3945,0.8352,6.41462569165554e7,67946.86839038094,-26388.03495259582,98.41745733519532,-1.507262393546839e8,-137187.77911081247
9738,0.4109,0.8447,6.321256817379867e7,69477.58492930233,-23088.69524728535,9.16475509471393,-1.3453914670246032e8,-122350.3869979349
9739,0.4274,0.8541,6.248241063154761e7,70556.00090556081,-20518.18529596567,0.7918741414004253,-1.2317026443294078e8,-110164.11780841192
9740,0.4438,0.8636,6.2737002299331725e7,71309.86155808897,-18454.400372173815,0.06441146892967216,-1.1611535028156741e8,-99951.08311085832
9741,0.4603,0.8731,6.469825498924141e7,71816.7527181948,-16759.84817591118,0.005003118938538378,-1.1320635975108843e8,-91261.68351592253
9742,0.4767,0.8826,6.887138466454571e7,72050.27218899959,-15357.870601748886,0.00038591338655270336,-1.1443075786480884e8,-83763.7850061526
9743,0.4931,0.8921,7.53003052482849e7,71851.13138967029,-14185.993278591432,0.000030241453584116987,-1.1915182553077976e8,-77024.82229920643
9744,0.5096,0.9016,8.325839024556598e7,70941.43851847031,-13207.344957861942,2.520625899770494e-6,-1.2577134309189372e8,-70646.80194680861
9745,0.526,0.9111,9.106539525054434e7,68996.85163843869,-12387.547416378267,2.3042389460202796e-7,-1.3155236215587331e8,-64239.10062091582
9746,0.5425,0.9206,9.631374652146697e7,65773.07110078871,-11709.401440792384,2.4566961503362982e-8,-1.3337675952961731e8,-57607.4344984855
9747,0.5589,0.9301,9.665351547124483e7,61253.884458880835,-11154.59208740334,3.199161285002733e-9,-1.287973319726313e8,-50746.72219984352
9748,0.5753,0.9396,9.09320464045606e7,55763.153724870834,-10714.771444546264,5.452924056955539e-10,-1.1724000759388006e8,-43938.94172535209
